artist_id,artist_active_year_begin,artist_associated_labels,artist_contact,artist_favorites,artist_handle,artist_members,artist_name,artist_website
20124,,,,0,Potrzebowski_McMillan_and_Co,,"Potrzebowski, McMillan and Co.",
20125,,,,0,Potzrebowski_McMillan_and_Co,,"Potzrebowski, McMillan and Co.",
20126,,,,0,Fork_In_The_Blender,,Fork In The Blender,
20128,,,,0,Mrs_Grossman__Marty,,Mrs. Grossman (& Monty),
20129,,,,1,chloe_orin_x_ono,,chloe orin x ono,
2013,,,,0,Very_Proper_Dragonflies,,Very Proper Dragonflies,
20130,,,,0,manuelgordianiit_-_fabrizioab,,manuelgordiani.it - fabrizioab,
20131,,,,0,gordiani,,gordiani,
20132,1997.0,,Needle Drop Co.,89,Adam_Selzer,"Rachel Blumberg
Cory Gray",Adam Selzer,http://www.needledrop.co/artists/adam-selzer/
20133,2013.0,,Needle Drop Co.,82,Alex_Fitch,,Alex Fitch,http://www.needledrop.co/artists/alex-fitch/
20135,2015.0,,Steve Combs,21,Steve_Combs__Delta_Is,,Steve Combs & Delta Is,
20138,,,,0,Luke_Lund,,Luke Lund,
20139,,,,0,ClicksnBugs,,Clicks'n'Bugs,
2014,,,,0,Pee,,Pee,
20140,,,,0,Filtr,,Filtré,
20141,,,,0,Horror_House,,Horror House,
20142,,,,0,Gmez,,Gómez,
20143,,,,0,Junglemire,,Junglemire,
20144,,,,0,Mindplay,,Mindplay,
20145,,,,0,Reii,,Reii,
20146,2008.0,"SUBBASS NETLABEL
http://subbass.cc",,17,SPCZ,,SPCZ,http://spcz.bandcamp.com/
20147,,,,0,Invitados_Especiales,,Invitados Especiales,
20148,,,,0,Throb,,Throb,
20149,,,,0,Virlyn,,Virlyn,
2015,,,,0,Scotch_and_Soda,,Scotch and Soda,
20150,,,,0,Franois,,François,
20151,,,,0,Doug_Woof,,Doug Woof,
20153,,,,9,J_Mano,,J Mano,
20154,,,,1,Iku__konofumin,,Iku × konofumin,
20155,,,,2,BreakBeat_Chemists,,BreakBeat Chemists,http://www.blocsonic.com/artist/breakbeat-chemists
20156,,,,7,Cassette_Tape_Bandits,"Pot-C
C-Doc
cheese (on the cut)",Cassette Tape Bandits,http://www.blocsonic.com/artist/cassette-tape-bandits
20157,,,,1,Kote_DM,"Gazda - bass, singer
Grajciar - guitar, vocals
Grošák - drums, vocals",Kotúče DM,http://www.kotucedm.sk/historia.html
20158,,,,0,Dorit_Chrysler,,Dorit Chrysler,http://www.doritchrysler.com/
20159,,,,0,Br_Cleve__His_Lush_Orchestra_1123,,Br. Cleve & His Lush Orchestra,
2016,,,,0,Roy_Chicky_Arad_featuring_Salomon_King,,Roy Chicky Arad featuring Salomon King,
20160,,,,0,Eric__Ryan_Kilkenny_1978,,Eric & Ryan Kilkenny,
20161,,,,0,Scotch__Soda_Max_McMillan,,Scotch & Soda (Max McMillan),
20162,,,,0,Don_Tiki,,Don Tiki,
20163,,,,0,The_Weird_Lovemakers,,The Weird Lovemakers,
20164,,,,0,Skip_Hellers_Hot_Seven,,Skip Heller's Hot Seven,
20165,,,,0,Astroslut,,Astroslut,
20166,,,,0,Der_Plan,,Der Plan,
20167,,,,0,Knstler_Treu,,Künstler Treu,
20168,,,,0,Sem_Sinatra,,Sem Sinatra,
20169,,,,0,Mr_Melvis_1553,,Mr Melvis,
2017,,,,0,The_Nourishment,,The Nourishment,
20170,,,,0,djfreshmoney,,djfreshmoney,
20171,,,,0,Jan_Fornell,,Jan Fornell,
20172,,,,0,Bumpenstein,,Bumpenstein,
20173,,,,0,Hybe,,Hybe,
20174,,,,0,Impro,,Impro,
20175,,,,0,Black_Sash,,Black Sash,
20176,,,,0,Mental_AnguishNOMUZIC,,Mental Anguish/NOMUZIC,
20177,,,,0,Justin,,Justin,
20178,,,,0,Daddy_And_Daughter,,Daddy And Daughter,
20179,,,,0,Tanya,,Tanya,
2018,,,,0,Songs_To_Drink_And_Drive_By,,Songs To Drink And Drive By,
20180,,,,0,Shannon_And_April_With_Friends,,Shannon And April With Friends,
20181,,,,0,komafuzz,,komafuzz,
20182,,,,0,Erick_Gallun__Chris_Stecker_Brain_Science,,Erick Gallun & Chris Stecker (Brain Science),
20183,,,,0,Flavia__The_Motonets,,Flavia & The Motonets,
20184,,,,0,Jeremy_Winters,,Jeremy Winters,
20185,,,,1,Scotch_And_Soda_Featuring_Pastor_McPurvis,,Scotch And Soda (Featuring Pastor McPurvis),
20186,,,,0,Love_Dove,,Love Dove,
20187,,,,0,Die_Dicken_Puppen,,Die Dicken Puppen,
20188,,,,0,The_Slate_Pipe_Banjo_Draggers,,The Slate Pipe Banjo Draggers,
20189,,,,0,Fresh_Nelly,,Fresh Nelly,
2019,,,,0,Hypnobeat,,Hypnobeat,
20190,,,,0,Gimp_Nipples,,Gimp Nipples,
20191,,,,0,Away_Deities,,Away Deities,
20192,,,,0,The_Ronnie_Wibbley_Disco_Machine,,The Ronnie Wibbley Disco Machine,
20193,,,,0,Jack_Jaques,,Jack Jaques,
20194,,,,0,The_Mountebanks,,The Mountebanks,
20195,,,,0,Justin_M,,Justin M,
20196,,,,0,The_Holiday_Squad,,The Holiday Squad,
20197,,,,0,Bros_II,,Bros II,
20198,,,,0,Lovebyte,,Lovebyte,
20199,,,,0,JR,,JR,
202,,Free Matter for the Blind,,2,Manbeard,David Lifrieri,Manbeard,http://www.myspace.com/manbeard
20200,,,,0,Emerson_Dameron_-_Jeff_Disler,,Emerson Dameron - Jeff Disler,
20201,,,,0,Cellar_Twins,,Cellar Twins,
20202,,,,0,John_Louis_Kluck,,John Louis Kluck,
20203,,,band email,1,Hope_For_Agoldensummer,Claire & Page Campbell,Hope For Agoldensummer,http://www.hopeforagoldensummer.com
20204,,,,0,R_Stevie_Moore_with_Irwin_Chusid,,R. Stevie Moore (with Irwin Chusid),
20205,,,Needle Drop Co.,72,Cory_Gray,Cory Gray,Cory Gray,http://www.needledrop.co/artists/cory-gray/
20207,,,,5,Kris_Roche,"Noriko Terada: Percussion
Bruno Esrubilsky: Drums
Jon Wood: Drums
Derek McWilliams: Bass
Michael Hurwtiz: Keys, Piano
Michael Engesser: Keys, Piano
Josh Fobare: B3 Organ
Trevor Paul: Guitar
Paul Jefferson: Sax",Kris Roche,https://www.facebook.com/krisrochemusic/
20208,,,,0,Nick_Davies,,Nick Davies,
20209,,,,0,Tidings_Of_Comfort,,Tidings of Comfort,
2021,,,,0,Magnus_Sandberg,,Magnus Sandberg,
20212,,,,21,Quiet_Music_for_Tiny_Robots,,Quiet Music for Tiny Robots,
20215,,,email,0,Facialmess,Kenny Sanderson,Facialmess,https://soundcloud.com/dub-specialist-1
20216,,,Needle Drop Co.,22,Weinland,,Weinland,http://www.needledrop.co/artists/weinland
20217,,,email,2,Flesh_Lights,"Elissa- Drums
Max- Guitar
Jeremy- Bass",Flesh Lights,http://fleshlightsband.com/
20218,,,Dave,1,Biggbutt,"Dave - Guitar & Vocals
Matty - Drums
Fernando - Bass & Vocals",Biggbutt,http://biggbutt.bandcamp.com/releases
20219,,,,1,AN_Eel_Chris_Tonelli_and_Furchick,,"{AN} Eel, Chris Tonelli and Furchick",
2022,,,,0,Nick_Chapman,,Nick Chapman,
20220,,,,1,16-PARAL-LEL,,16-PARAL-LEL,
20221,,,,1,AG_Davis_and_AN_EeL,,AG Davis and {AN} EeL,
20222,,,,1,AG_Davis_and_Jaan_Patterson,,AG Davis and Jaan Patterson,
20223,,,,1,AG_Davis_and_The_BoyplusGirl,,AG Davis and The BoyplusGirl,
20224,,,,1,Anthony_Osborne_and_Ronny_Waernes,,Anthony Osborne and Ronny Waernes,
20225,,,,1,Antonio_de_Braga_and_datewithdeath,,Antonio de Braga and datewithdeath,
20226,,,,1,ASTMA_feat_Sandra_Lester,,ASTMA feat. Sandra Lester,
20227,,,,1,Basstards,,Basstards,
20228,,,,1,BlkMas,,BlkMas,
20229,,,,1,Christos_Sakellaridis,,Christos Sakellaridis,
2023,,,,1,DJ_Bootsie,,DJ Bootsie,
20230,,,,1,Cousin_Silas_and_Sean_Derrick_Cooper_Marquardt,,Cousin Silas and Sean Derrick Cooper Marquardt,
20231,,,,1,Damien_Olsen_and_LIL,,Damien Olsen and LIL,
20232,,,,1,devotionalhooligan,,devotionalhooligan,
20233,,,,1,Edgelands,,Edgelands,
20234,,,,1,Elvin_Brandhi_and_THF_Drenching,,Elvin Brandhi and THF Drenching,
20235,,,,1,Fargi,,Fargi,
20236,,,,1,fp5,,fp5,
20237,,,,1,Greenlief_Parkins_Robair,,Greenlief Parkins Robair,
20238,,,,1,Grove_of_Whispers_feat_Michelle_Yom,,Grove of Whispers feat. Michelle Yom,
20239,,,,1,John_Hyatt_and_Anthony_Donovan,,John Hyatt and Anthony Donovan,
2024,,,,0,The_Lounge_King,,The Lounge King,
20240,,,,1,John_Hyatt_and_Jaan_Patterson,,John Hyatt and Jaan Patterson,
20241,,,,1,John_Jasnoch_and_Hopek_Quirin,,John Jasnoch and Hopek Quirin,
20242,,,,1,John_M_Bennett_and_Jaan_Patterson,,John M. Bennett and Jaan Patterson,
20243,,,,1,Jukka-Pekka_Kervinen_and_Arthur_Henry_Fork,,Jukka-Pekka Kervinen and Arthur Henry Fork,
20244,,,,1,Lezet_and_His_Nephew_Vanja,,Lezet and His Nephew Vanja,
20245,,,,1,MaCu_and_Jaan_Patterson,,MaCu and Jaan Patterson,
20246,,,,1,Martin-Davison,,Martin-Davison,
20247,,,,1,Matthew_Burnett_and_AN_Eel,,Matthew Burnett and {AN] Eel,
20248,,,,1,Origami_Replika,,Origami Replika,
20249,,,,1,Osvald_Ccibils,,Osvald Ccibils,
2025,,,,0,Mr_Juno,,Mr. Juno,
20250,,,,1,ystein_Jrgensen_and_Fibreman,,Øystein Jørgensen and Fibreman,
20251,,,,1,Pierre_Fablet_and_Mathieu_Gaborit,,Pierre Fablet and Mathieu Gaborit,
20252,,,,1,Plasticon,,Plasticon,
20253,,,,1,Rabbitry_and_Anthony_Donovan,,Rabbitry and Anthony Donovan,
20254,,,,1,Russell_CJ_Duffy_and_balkh,,Russell CJ Duffy and balkh,
20255,,,,1,Sean_Derrick_Cooper_Maquardt_and_Rosendo_J_Rocha,,Sean Derrick Cooper Maquardt and Rosendo J. Rocha,
20256,,,,1,Sean_Reynard,,Sean Reynard,
20257,,,,1,Silas_Hodges_and_Lyons,,"Silas, Hodges and Lyons",
20258,,,,1,Some_Some_Unicorn,,Some Some Unicorn,
20259,,,,1,Suzanas_Bauten_and_Lezet_and_Jukka-Pekka_Kervinen,,Suzana's Bauten and Lezet and Jukka-Pekka Kervinen,
2026,,,,0,SonnyJim,,SonnyJim,
20260,,,,2,The_Heliotropic_Lodge,,The Heliotropic Lodge,
20262,,,,1,Travis_Johnson_and_Jaan_Patterson,,Travis Johnson and Jaan Patterson,
20263,,,,1,unassisted_fold_with_Giovanni_Mancuso,,unassisted fold with Giovanni Mancuso,
20264,,,,1,Viagra_Mouth,,Viagra Mouth,
20265,,,,1,VMlaa,,VMlaa,
20266,,,,1,Warrior_Squares,,Warrior Squares,
20267,,,,2,William_Davison_and_Jaan_Patterson_with_S_Higgins_C_Hinz_J_Bailey_P_Mosher__L_Feesey,,"William Davison and Jaan Patterson (with S. Higgins, C. Hinz, J. Bailey, P. Mosher,  L. Feesey)",
20268,,,,1,Zal_p0_thet_Tarikat,,Zal p0_thet Tarikat,
20269,,,,2,Zap-Pascal,,Zap-Pascal,
2027,,,,0,Pearls_of_Joy,,Pearls of Joy,
20270,2015.0,Godlike Sounds,,177,Ryan_Little,,Ryan Little,https://www.youtube.com/user/TheR4C2010
20271,,,,5,SousLePont,"Guillaume Viala : Marimba
Léa Lachat : Accordion
Raphaël André : Trombone",SousLePont,http://souslepont.org/
20273,,,,19,Aaron_Mist,,Aaron Mist,https://aaronmist.bandcamp.com/
20274,,,,5,Dan_Lizard,,Dan Lizard,
20277,,,,4,Der_Zirkus_brennt,"Dario Mambro,
Marco Di Vita,
Federico Bernacchi.",Der Zirkus brennt,https://derzirkusbrennt.bandcamp.com
20278,,,,8,MIT_Symphony_Orchestra,,MIT Symphony Orchestra,http://web.mit.edu/mitso/
20279,,,,15,Heftone_Banjo_Orchestra,,Heftone Banjo Orchestra,http://www.heftone.com/orchestra
2028,,,,0,Lubna_Lux,,Lubna Lux,
20280,,,,8,Diogo_Cadaval,,Diogo Cadaval,http://www.diogocadaval.com/music.html
20282,,,,0,Vitamin_Pets_Premixes,,Vitamin Pets Premixes,
20284,,,,6,Taker_51,,Taker 51,https://www.facebook.com/Taker51
20285,,,,4,Cuarto,Max Feriche,Cuarto,
20286,1986.0,,,1,Gianluca_Sgalambro,,Gianluca Sgalambro,http://gianlucasgalambro.com
20287,,,,1,Jah_Excretion,Yu Iwasaki ,Jah Excretion,http://jahexcretion.tumblr.com/
20288,,,Band Email,1,Junk_Boys,"Brian, Hartwick, Alex, Russ",Junk Boys,https://junkboys.bandcamp.com
20289,,,,1,Guerra_de_Cerdos,,Guerra de Cerdos,https://guerradecerdos.bandcamp.com/
2029,,,,0,The_Devil_In_Miss_Jones_featuring_Fats_Bob_Trumpet,,The Devil In Miss Jones (featuring Fats Bob Trumpet),
20290,,,,0,The_Shouts_From_The_Sea,"Patrick Cain, Phong Tran",The Shouts From The Sea,
20291,,,,0,Shredderghost,,Shredderghost,https://shredderghost.bandcamp.com/
20292,,,,0,Talugung,Ryan Waldron,Talugung,http://www.discogs.com/artist/1149477-Talugung
20293,,,,1,Cahill_Locksmith,,Cahill Locksmith,
20294,,,,2,Sloom,,Sloom,
20296,,,,0,Bary_Center,,Bary Center,
20297,,,,1,Ben_Varian,,Ben Varian,
20298,,,,0,Choral_Reefr_prod_Slyy,,Choral Reefr (prod. Slyy),
20299,,,,0,Discoverer,,Discoverer,
203,,ugExplode,,4,Mary_Halvorson_and_Weasel_Walter,"Mary Halvorson
Weasel Walter",Mary Halvorson and Weasel Walter,
2030,,,,0,Maquina_de_Atender_Telefone,,Maquina de Atender Telefone,
20300,,,,0,HAXXXORS,,HAXXXORS,
20301,,,,0,Loud_Sun,,Loud Sun,
20302,,,,1,PERSONA_LA_AVE,,PERSONA LA AVE,
20303,,,,0,Rawmean,,Rawmean,
20304,,,,21,Coin_Locker_Kid,,Coin Locker Kid,https://coinlockerkid.bandcamp.com/
20306,,,,1,SBobrytskyy__MParamzin,"S.Bobrytskyy, M.Paramzin",S.Bobrytskyy & M.Paramzin,http://surrism.phonoethics.com/release/s-bobrytskyy-m-paramzin-the-house-that-freud-built/
20307,,,,0,hntrskr,,hntrskr,https://soundcloud.com/hntrskr
20308,,,,2,YANSR__CCC,,YANSR & CCC,
20309,,,,2,AG_Davis__The_Boy__Girl,"AG Davis, The Boy + Girl",AG Davis & The Boy + Girl,http://surrism.phonoethics.com/release/ag-davis-the-boy-girl/
2031,,,,1,De_Zwervende_Keien_The_Drifting_Boulders,,De Zwervende Keien (The Drifting Boulders),
20310,,,eddie palmer,5,Dead_End_Canada,Eddie Palmer,Dead End Canada,
20312,,,,4,Mad_Masks,,Mad Masks,https://www.facebook.com/MadMasks
20313,,,,0,Michael_Lovatt,,Michael Lovatt,http://www.michael-lovatt.com/
20315,2013.0,,Needle Drop Co.,21,Satellite_Ensemble,"1st violin: Rebekah Durham 
2nd violin: Lauren Jacobson 
viola: Amanda Lawrence 
cello: David Moss 
piano: Nick Jaina 
drums: Ryan Dobrowski 
conductor: Richie Greene",Satellite Ensemble,http://www.needledrop.co/artists/satellite-ensemble/
20316,,,Needle Drop Co.,11,DNVN,Donovan Edwards,DNVN,http://www.needledrop.co/artists/dnvn/
20317,,,Needle Drop Co.,17,Ray_Rude,Ray Rude,Ray Rude,http://www.needledrop.co/artists/ray-rude/
20318,,,Needle Drop Co.,11,Charlie_Salas-Humara,,Charlie Salas-Humara,http://www.needledrop.co/wp/artists/charlie-salas-humara/
20319,,,Needle Drop Co.,14,Tate_Peterson,,Tate Peterson,http://www.needledrop.co/artists/tate-peterson/
2032,,,,0,Thybbuk,,Thybbuk,
20320,,,Needle Drop Co.,17,Tonality_Star,,Tonality Star,http://www.needledrop.co/artists/tonality-star/
20321,,,,2,Teddy_and_Marge,grady roper and margie osborne,Teddy and Marge,
20322,2011.0,,Chad Crouch,39,Alialujah_Choir,"Adam Selzer
Adam Shearer
Alia Farah
& Friends
",Alialujah Choir,http://www.needledrop.co/artists/alialujah-choir/
20323,,,,0,Koen_Daigaku,,Koen Daigaku,http://epv-artists.tumblr.com/post/119253397287/koen-daigaku
20324,,,,0,Cold_Beat,"Hannah - bass, vocals
Kyle - guitar, vocals
Jackson - guitar
Susie - drums",Cold Beat,http://coldbeatsf.tumblr.com/
20325,,,email,0,Kurt_Baker,"kurt Baker - bass, lead vocals
Chris Rogers - keys
Wyatt Funderburk - guitar  
Craig Sala - drums",Kurt Baker,https://kurtbaker.bandpage.com/
20327,,,,6,Phatte_Harry,,Phatte Harry,https://soundcloud.com/cosrenjaan
20328,,,,0,DGOD,,DGOD,https://soundcloud.com/dgod-7
20329,,,eddie palmer,6,Utopia_Ohio,,"Utopia, Ohio",
2033,,,,0,Colektro,,Colektro,
20330,,,,0,Guu,,Guu,guumusic.bandcamp.com
20331,,,,1,Ga22,,Ga22,http://cota303.net/artist/ga22/15
20332,2005.0,,Dan Cantagallo,20,Jim_Rooster,Daniel Cantagallo,Jim Rooster,
20333,2013.0,,,33,James_Joshua_Otto,,James Joshua Otto,http://www.jamesjoshuaotto.com
20335,,,,3,Frozen_Houses,,Frozen Houses,https://www.facebook.com/frozenhouses/
20336,,,,0,Dr_Remix__DVAnt,,Dr Remix & DVAnt,
20337,,,Needle Drop Co.,4,Ryan_Cross,,Ryan Cross,http://www.needledrop.co/artists/ryan-cross/
20339,,,,0,Gegorly,,Gegorly,
2034,,,,0,The_Funky_Filter,,The Funky Filter,
20340,,,,0,BC_1640,,BC,
20341,,,,1,Moro_Kaju,,Moro Kaju,https://vk.com/southstillo
20344,,,,0,Dr_Strong,,Dr. Strong,
20345,,,,0,Do-Bros,,Do-Bros,
20346,,,,0,Evan147,,Evan147,
20347,,,,0,Trash_Queen,,Trash Queen,
20348,,,,2,Pierce_Murphy,,Pierce Murphy,
20349,,Saints Legacy Music,,60,Audiobinger,"Jason ""Jay"" St. Thomas",Audiobinger,http://www.audiobinger.com/
2035,,,,0,Eldad_Tsabary,,Eldad Tsabary,
20350,2002.0,"Phase Velocity, 23 Seconds",,4,Simon_Waldram,Simon Waldram,Simon Waldram,http://simonwaldram.webs.com/
20351,,,,0,Steve_Nolan,,Steve Nolan,
20353,,,,0,Evan_Pope,,Evan Pope,maravines.bandcamp.com
20354,,,,2,Argument_Clinic,,Argument Clinic,https://argumentclinic.bandcamp.com/
20355,,,,2,Gazprom,,Gazprom,https://gazprom.bandcamp.com/releases
20356,,,,0,Sun_Brah,,Sun Brah,
20357,,,,0,Found_Sound,,Found Sound,http://sirhcswerdna.wix.com/chris-andrews#!birdsville/c10r6
20358,,,,0,Eartheater,,Eartheater,http://www.eartheater.solar/home.html
20359,,,,2,The_Britemores,"Johnny Chan - guitar, vocals
Jeff Meier - guitar, vocals
Adam Stanfel - bass
Jerry ""Barbarian"" Barterian - drums, vocals
Marina Thomas- vocals  ",The Britemores,https://www.facebook.com/BriteMores
2036,,,,24,Excepter,,Excepter,http://excepter.com
20360,,,,1,Birdstriking,"He Fan: Vocal,Guitar
Wen Yuzhen: Guitar
Zhou Nairen: Bass
Wang Xinjiu: Percussion",Birdstriking,http://birdstriking.com/
20361,,,,3,Percival_Pembroke,,Percival Pembroke,https://soundcloud.com/oiseaux-1
20362,,,,4,Med_Dred,,Med Dred,http://www.dubophonic.com/search/label/Med%20Dred
20367,,,,1,Negritage,,Negritage,http://www.dubophonic.com/search/label/Negritage
20368,,,,1,METEK_and_Sean_Derrick_Cooper_Marquardt,"Sean Derrick Cooper Marquardt, Fredrik Nilsson aka METEK",METEK and Sean Derrick Cooper Marquardt,http://surrism.phonoethics.com/release/metek-and-sean…oper-marquardt/
20370,,,,1,Zatan,,Zatan,
20371,,,,1,Velocity_Duo,,Velocity Duo,
20372,,,,1,PetCatMan,,PetCatMan,
20373,,,,1,Yuuko_Haii,,Yuuko Haii,
20374,,,,1,Hi_Donna_here,,"Hi, Donna here...",
20375,,,,1,Mean_Flow,,Mean Flow,
20376,,,,1,Korperschwache,,Korperschwache,
20377,,,,1,Faster,,Faster,
20378,,,,1,The_Heller_Wade_Experience,,The Heller Wade Experience,
20379,,,,1,Matt_Riggen_Quintet,,Matt Riggen Quintet,
2038,,Comfort Stand Recordings,,3,Clemens_Eduard_Haipl,,Clemens Eduard Haipl,http://www.myspace.com/clemenshaipl
20380,,,,1,see_through_buildings,,see through buildings,
20381,,,,1,Ivan_Salgado,,Ivan Salgado,
20382,,,,1,NoraMulderRogierSmal_duo,,NoraMulderRogierSmal duo,
20383,,,,1,James_G_Fischetti_-_Matt_Cantello_-_Jack_Vorvis,,James G. Fischetti - Matt Cantello - Jack Vorvis,
20384,,,,1,James_Bailey,,James Bailey,
20385,,,,1,TheSlowPoisoner,,TheSlowPoisoner,
20386,,,,1,Sandy_Ewen_Danny_Kamins_and_Robert_Pearson,,"Sandy Ewen, Danny Kamins and Robert Pearson",
20387,,,,1,Beauty_School,,Beauty School,
20388,,,,1,LEE_OTHER,,LEE OTHER,
20389,,,,1,Dimmer_Twins,,Dimmer Twins,
20390,,,,1,Bret_Harold_Hart,,Bret Harold Hart,
20391,,,,1,Christopher_Petkus,,Christopher Petkus,
20393,,,,0,Lo_Doubich__Benjamin_Bret,,Léo Doubich & Benjamin Bret,
20394,,,,0,Bremer,,Bremer,
20395,,,,0,Clubfratsen,,Clubfratsen,
20396,,,,0,The_Welvins,,The Welvins,
20397,,,,0,Rude_Gullit,,Rude Gullit,
20398,,,,0,Cloack,,Cloack,
20399,,,,0,Monom3,,Monom3,
2040,,,,0,christ2oooTM,,christ2oooTM,
20400,,,,0,Hanami,,Hanami,
20401,,,,0,Stefano,,Stefano,
20403,,,,0,Red_Barrio,,Red Barrio,
20404,,,,0,Rootts_Dubbing_Project,,Rootts Dubbing Project,
20405,,,,0,Rakoon,,Rakoon,
20406,,,,0,Knoto,,Knoto,
20407,,,,0,The_Dubbstyle,,The Dubbstyle,
20408,,,,0,Mr_mefistou,,Mr mefistou,
20409,,,,0,Daidalos_One,,Daidalos One,
2041,,,,0,Brion_Kinne,,Brion Kinne,
20410,,,,0,Negro_Pirana,,Negro Pirana,
20411,,,,0,Green_Glow,,Green Glow,
20412,,,,0,Twixymillia,,Twixymillia,
20413,,,,0,Dub_Across_Borders,,Dub Across Borders,
20414,,,,0,Ras_Robin_Dennis,,Ras Robin Dennis,
20415,,,,0,Hernibernie,,Hernibernie,
20416,,,,0,Dub-I,,Dub-I,
20417,,,,0,SXtheMadArtist,,SXtheMadArtist,
20418,,,,0,Electroblurgen,,Electroblurgen,
2042,,,,0,Ninnie,,Ninnie,
20420,,,,0,Los_Antiguos_Jovenes,,Los Antiguos Jovenes,
20421,,,,1,J_Karl_Bogartte__Jaan_Patterson,,J. Karl Bogartte & Jaan Patterson,
20422,,,,1,Seiei_Jack_Jaan_Patterson__Jeremy_Gluck,,"Seiei Jack, Jaan Patterson & Jeremy Gluck",
20423,,,,1,Vziel__Jaan_Patterson,,Vziel & Jaan Patterson,
20424,,,,1,Clutter__Jaan_Patterson,,Clutter & Jaan Patterson,
20425,,,,1,John_M_Bennett__Jaan_Patterson,,John M. Bennett & Jaan Patterson,
20426,,,,1,ION__Jaan_Patterson,,ION & Jaan Patterson,
20427,,,,1,Runar_Magnusson__Jaan_Patterson,,Runar Magnusson & Jaan Patterson,
20429,,,,1,The_Implicit_Order__Jaan_Pattterson,,The Implicit Order & Jaan Pattterson,
2043,,,,0,Tamera_Albaitis,,Tamera Albaitis,
20430,,,,1,Otto_Von_Rhinau__Jaan_Patterson,,Otto Von Rhinau & Jaan Patterson,
20431,,,,1,Erick_Diego__Jaan_Patterson,,Erick Diego & Jaan Patterson,
20432,,,,1,Anthony_Donovan_Hopek_Quirin__Jaan_Patterson,,"Anthony Donovan, Hopek Quirin & Jaan Patterson",
20433,,,,1,Jochen_Arbeit_Vania_Rovisco__Jaan_Patterson_1397,,"Jochen Arbeit, Vania Rovisco & Jaan Patterson",
20434,,,,1,Jurica_Jelic__Jaan_Patterson,,Jurica Jelic & Jaan Patterson,
20435,,,,1,John_Hyatt__Jaan_Patterson,,John Hyatt & Jaan Patterson,
20436,,,,1,Hopek_Quirin__Jaan_Patterson_1654,,Hopek Quirin & Jaan Patterson,
20437,,,,1,Anton_Mobin_Jaan_Patterson__Patrizio_Pica,,"Anton Mobin, Jaan Patterson & Patrizio Pica",
20438,,,,1,Lezet__Jaan_Patterson,,Lezet & Jaan Patterson,
20439,,,,1,Travis_Johnson__Jaan_Patterson,,Travis Johnson & Jaan Patterson,
2044,,,,0,Ffej,,Ffej,
20440,,,,1,MaCu__Jaan_Patterson,,MaCu & Jaan Patterson,
20441,,,,1,Binary_Slim_John_Juan__Jaan_Patterson,,"Binary Slim, John Juan & Jaan Patterson",
20442,,,,1,William_Davison__Jaan_Patterson_with_S_Higgins_C_Hinz_J_Bailey_P_Mosher__L_Feesey,,"William Davison & Jaan Patterson (with S. Higgins, C. Hinz, J. Bailey, P. Mosher,  L. Feesey)",
20445,,,,1,Alas_de_Mosca,"Alexandra Cárdenas, Erick Diego",Alas de Mosca,http://surrism.phonoethics.com/release/alas-de-mosca-nudo-de-cables-en-la-garganta
20446,,,,0,Frenic__Anitek,,Frenic & Anitek,
20447,,,,0,Shuvoyoshi__Anitek,,Shuvoyoshi & Anitek,
20449,,,,0,SUW_Remix_Project,,SUW Remix Project,
2045,,,,0,Marcus_Alessi_Bittencourt,,Marcus Alessi Bittencourt,
20450,,,,0,DJ_ALF,,DJ ALF,
20451,,,,2,VIC_BANG,,VIC BANG,https://vicbang.bandcamp.com/
20452,2015.0,,,2,CXLVIII,,CXLVIII,https://www.facebook.com/CXLVIII
20454,,,,0,BPR_Sessions_1,,BPR Sessions 1,
20455,,,,0,MMM,,MMM,
20456,,,,0,DSPX,,DSPX,
20457,,,,0,GARDANEL_feat_ELECTRIC_GRIMOIRE,,GARDANEL feat. ELECTRIC GRIMOIRE,
20458,,,,0,MARCONIERO__POP_Southentik_feat_CRUEL_PROFESSOR,,MARCONIERO & POP [Southentik] feat. CRUEL PROFESSOR,
20459,,,,0,BOMBSHELTER_EXPERIMENT,,BOMBSHELTER EXPERIMENT,
2046,,,,0,inBOIL,,inBOIL,
20460,,,,0,DECA_U_PRAHU,,DECA U PRAHU,
20461,,,,0,PETAR_ALARGI_feat_MARKO_DUPLISAK,,PETAR ALARGIĆ feat. MARKO DUPLISAK,
20462,,,,0,GREFRAN,,GREFRAN,
20463,,,,0,RECYCLING,,RECYCLING,
20464,,,,0,SRCE_MALE_RODE_III,,SRCE MALE RODE III,
20465,,,,0,LANGUAGESEXVIOLENCE,,LANGUAGE.SEX.VIOLENCE,
20466,,,,0,THIMBLE,,THIMBLE,
20467,,,,0,ZA_POKOLJ_DUE,,ZA POKOLJ DUŠE,
20468,,,,0,MISS_MACHINE,,MISS MACHINE,
20469,,,,0,ANNE_MARIE_with_HPE,,ANNE MARIE with HPE,
2047,,,,0,Christopher_DeLaurenti,,Christopher DeLaurenti,http://www.delaurenti.net/
20470,,,,0,TEVARBULEBRA,,TEVARBULEBRA,
20471,,,,0,GhoulCut,,GhoulCut,
20472,,,,0,JAYUS_JAZZ,,JAYUS JAZZ,
20473,,,,0,INTHEROOM,,INTHEROOM,
20474,,,,0,BLACK_MARINE,,BLACK MARINE,
20475,,,davidmumfordmusic@gmail.com,56,David_Mumford,,David Mumford,https://davidmumfordmusic.bandcamp.com
